Season,Player,team,Minutes,Pos,Offensive Archetype,WAR,LEBRON,O-LEBRON,D-LEBRON,year,Defensive Role,NBA ID,bref_id,Games,Age
2009-10,tony allen,BOS,889.0,SG,Athletic Finisher,0.72,-1.09,-1.78,0.69,2010,,2754.0,allento01,54.0,28.0
2009-10,shelden williams,BOS,597.0,PF,Post Scorer,0.48,-1.09,-1.4,0.31,2010,,200749.0,willish02,54.0,26.0
2009-10,lindsey hunter,CHI,122.0,PG,Low Minute,0.08,-1.28,-0.57,-0.71,2010,,283.0,hunteli01,13.0,39.0
2009-10,carlos arroyo,MIA,1585.0,PG,Primary Ball Handler,1.08,-1.28,-1.07,-0.21,2010,,2306.0,arroyca01,72.0,30.0
2009-10,jerry stackhouse,MIL,855.0,SG,Stationary Shooter,0.58,-1.29,-0.39,-0.9,2010,,711.0,stackje01,42.0,35.0
2009-10,taylor griffin,PHO,32.0,SF,Low Minute,0.02,-1.29,-0.81,-0.48,2010,,201981.0,griffta01,8.0,23.0
2009-10,oliver lafayette,BOS,22.0,SG,Low Minute,0.01,-1.3,-0.44,-0.86,2010,,201802.0,lafayol01,1.0,25.0
2009-10,eddy curry,NYK,62.0,C,Low Minute,0.04,-1.33,-1.23,-0.11,2010,,2201.0,curryed01,7.0,27.0
2009-10,jordan farmar,LAL,1474.0,PG,Secondary Ball Handler,0.95,-1.33,-0.58,-0.75,2010,,200770.0,farmajo01,82.0,23.0
2009-10,yakhouba diawara,MIA,44.0,SG,Low Minute,0.03,-1.36,-0.59,-0.77,2010,,200821.0,diawaya01,6.0,27.0
2009-10,jamaal magloire,MIA,359.0,C,Post Scorer,0.25,-1.27,-2.05,0.78,2010,,2048.0,magloja01,36.0,31.0
2009-10,brian skinner,LAC,123.0,PF,Low Minute,0.08,-1.37,-1.38,0.01,2010,,1730.0,skinnbr01,16.0,33.0
2009-10,hamed haddadi,MEM,240.0,C,Post Scorer,0.14,-1.42,-2.02,0.6,2010,,201632.0,haddaha01,36.0,24.0
2009-10,jerryd bayless,POR,1304.0,SG,Shot Creator,0.76,-1.43,0.52,-1.95,2010,,201573.0,bayleje01,74.0,21.0
2009-10,jeff teague,ATL,718.0,PG,Shot Creator,0.42,-1.43,-0.94,-0.49,2010,,201952.0,teaguje01,71.0,21.0
2009-10,derrick brown,CHA,535.0,SF,Athletic Finisher,0.31,-1.44,-1.12,-0.32,2010,,201974.0,brownde04,57.0,22.0
2009-10,willie green,PHI,1553.0,SG,Secondary Ball Handler,0.88,-1.45,-0.68,-0.77,2010,,2584.0,greenwi01,73.0,28.0
2009-10,daniel gibson,CLE,1068.0,PG,Stationary Shooter,0.6,-1.45,-0.81,-0.64,2010,,200789.0,gibsoda01,56.0,23.0
2009-10,o.j. mayo,MEM,3113.0,SG,Secondary Ball Handler,1.73,-1.46,0.47,-1.94,2010,,201564.0,mayooj01,82.0,22.0
2009-10,chris hunter,GSW,783.0,C,Roll + Cut Big,0.44,-1.46,-1.18,-0.27,2010,,201805.0,huntech01,60.0,25.0
2009-10,tim thomas,DAL,285.0,SF,Post Scorer,0.17,-1.38,-0.02,-1.36,2010,,1501.0,thomati01,18.0,32.0
2009-10,will conroy,HOU,36.0,PG,Low Minute,0.04,-0.72,-0.64,-0.08,2010,,101215.0,conrowi01,5.0,27.0
2009-10,wesley matthews,UTA,2025.0,SG,Athletic Finisher,1.41,-1.25,-0.26,-1.0,2010,,202083.0,matthwe02,82.0,23.0
2009-10,joel anthony,MIA,1322.0,C,Roll + Cut Big,0.93,-1.25,-3.1,1.86,2010,,201202.0,anthojo01,80.0,27.0
2009-10,kyrylo fesenko,UTA,408.0,C,Post Scorer,0.33,-1.09,-1.88,0.79,2010,,201178.0,fesenky01,49.0,23.0
2009-10,d.j. augustin,CHA,1472.0,PG,Primary Ball Handler,1.19,-1.09,-0.45,-0.64,2010,,201571.0,augusdj01,80.0,22.0
2009-10,boris diaw,CHA,2906.0,PF,Post Scorer,2.31,-1.11,-1.35,0.25,2010,,2564.0,diawbo01,82.0,27.0
2009-10,patty mills,POR,38.0,PG,Low Minute,0.03,-1.11,-0.26,-0.85,2010,,201988.0,millspa02,10.0,21.0
2009-10,damien wilkins,MIN,1585.0,SF,Athletic Finisher,1.25,-1.12,-1.3,0.18,2010,,2863.0,wilkida02,80.0,30.0
2009-10,dwayne jones,PHO,7.0,PF,Low Minute,0.01,-1.12,-0.51,-0.61,2010,,101204.0,jonesdw02,2.0,26.0
2009-10,chucky atkins,DET,644.0,PG,Secondary Ball Handler,0.5,-1.13,-0.59,-0.53,2010,,1088.0,atkinch01,40.0,35.0
2009-10,ben gordon,DET,1730.0,SG,Secondary Ball Handler,1.32,-1.16,1.25,-2.41,2010,,2732.0,gordobe01,62.0,26.0
2009-10,kyle weaver,OKC,144.0,SG,Low Minute,0.1,-1.25,-0.85,-0.4,2010,,201602.0,weaveky01,12.0,23.0
2009-10,brandon rush,IND,2491.0,SG,Stationary Shooter,1.89,-1.16,-2.04,0.87,2010,,201575.0,rushbr01,82.0,24.0
2009-10,anthony carter,DEN,859.0,PG,Stationary Shooter,0.63,-1.19,-1.14,-0.06,2010,,1853.0,cartean01,54.0,34.0
2009-10,david west,NOH,2949.0,PF,Post Scorer,2.19,-1.19,0.4,-1.58,2010,,2561.0,westda01,81.0,29.0
2009-10,kurt thomas,MIL,1049.0,C,Stretch Big,0.77,-1.2,-2.67,1.47,2010,,703.0,thomaku01,70.0,37.0
2009-10,steven hunter,MEM,158.0,C,Low Minute,0.12,-1.2,-1.26,0.07,2010,,2212.0,huntest01,21.0,28.0
2009-10,spencer hawes,SAC,1904.0,C,Stretch Big,1.39,-1.2,-1.3,0.1,2010,,201150.0,hawessp01,72.0,21.0
2009-10,james jones,MIA,503.0,SF,Stationary Shooter,0.36,-1.22,-0.87,-0.35,2010,,2592.0,jonesja02,36.0,29.0
2009-10,t.j. ford,IND,1189.0,PG,Shot Creator,0.83,-1.25,-0.5,-0.75,2010,,2551.0,fordtj01,47.0,26.0
2009-10,ronnie price,UTA,806.0,PG,Secondary Ball Handler,0.56,-1.25,-1.8,0.55,2010,,101179.0,pricero01,60.0,26.0
2009-10,marreese speights,PHI,1016.0,C,Post Scorer,0.76,-1.17,0.08,-1.25,2010,,201578.0,speigma01,62.0,22.0
2009-10,marcus williams,MEM,872.0,PG,Shot Creator,0.48,-1.47,-0.29,-1.17,2010,,200766.0,willima03,62.0,24.0
2009-10,zaza pachulia,ATL,1089.0,C,Roll + Cut Big,1.16,-0.71,-1.18,0.47,2010,,2585.0,pachuza01,78.0,25.0
2009-10,patrick o'bryant,TOR,51.0,C,Low Minute,0.06,-0.67,-0.64,-0.03,2010,,200753.0,obryapa01,11.0,23.0
2009-10,troy murphy,IND,2344.0,PF,Movement Shooter,3.76,0.09,-0.18,0.27,2010,,2211.0,murphtr01,72.0,29.0
2009-10,tayshaun prince,DET,1664.0,SF,Shot Creator,2.66,0.08,0.81,-0.73,2010,,2419.0,princta01,49.0,29.0
2009-10,joel przybilla,POR,681.0,C,Athletic Finisher,1.08,0.07,-3.48,3.55,2010,,2038.0,przybjo01,30.0,30.0
2009-10,marvin williams,ATL,2468.0,SF,Athletic Finisher,3.9,0.06,-0.67,0.73,2010,,101107.0,willima02,81.0,23.0
2009-10,javale mcgee,WAS,968.0,C,Post Scorer,1.53,0.06,-1.64,1.71,2010,,201580.0,mcgeeja01,60.0,22.0
2009-10,paul davis,WAS,8.0,PF,Low Minute,0.01,0.05,0.05,0.0,2010,,200781.0,davispa01,2.0,25.0
2009-10,james posey,NOH,1731.0,SF,Stationary Shooter,2.72,0.04,0.1,-0.06,2010,,1899.0,poseyja01,77.0,33.0
2009-10,mo williams,CLE,2359.0,PG,Primary Ball Handler,3.7,0.04,0.3,-0.26,2010,,2590.0,willima01,69.0,27.0
2009-10,jamario moon,CLE,1052.0,SF,Stationary Shooter,1.65,0.03,-0.72,0.75,2010,,200081.0,moonja01,61.0,29.0
2009-10,ty lawson,DEN,1317.0,PG,Primary Ball Handler,2.05,0.02,1.44,-1.42,2010,,201951.0,lawsoty01,65.0,22.0
2009-10,antonio mcdyess,SAS,1617.0,PF,Stretch Big,2.49,-0.01,-1.52,1.51,2010,,686.0,mcdyean01,77.0,35.0
2009-10,anthony randolph,GSW,749.0,C,Athletic Finisher,1.15,-0.01,-0.63,0.62,2010,,201576.0,randoan01,33.0,20.0
2009-10,oleksiy pecherov,MIN,447.0,C,Post Scorer,0.68,-0.02,-0.75,0.73,2010,,200762.0,pecheol01,44.0,24.0
2009-10,reggie evans,TOR,311.0,PF,Post Scorer,0.47,-0.03,-1.61,1.58,2010,,2501.0,evansre01,28.0,29.0
2009-10,mike james,WAS,46.0,PG,Low Minute,0.07,-0.04,-0.1,0.07,2010,,2229.0,jamesmi01,4.0,34.0
2009-10,aaron brooks,HOU,2919.0,PG,Shot Creator,4.38,-0.06,1.21,-1.27,2010,,201166.0,brookaa01,82.0,25.0
2009-10,joakim noah,CHI,1925.0,C,Athletic Finisher,2.85,-0.09,-1.16,1.07,2010,,201149.0,noahjo01,64.0,24.0
2009-10,kelenna azubuike,GSW,231.0,SF,Movement Shooter,0.37,0.1,0.18,-0.07,2010,,101235.0,azubuke01,9.0,26.0
2009-10,derek fisher,LAL,2227.0,PG,Stationary Shooter,3.58,0.1,-0.34,0.44,2010,,965.0,fishede01,82.0,35.0
2009-10,jeff green,OKC,3043.0,PF,Athletic Finisher,4.96,0.13,0.17,-0.04,2010,,201145.0,greenje02,82.0,23.0
2009-10,kirk hinrich,CHI,2481.0,SG,Secondary Ball Handler,4.09,0.16,-0.43,0.59,2010,,2550.0,hinriki01,74.0,29.0
2009-10,danilo gallinari,NYK,2747.0,SF,Stationary Shooter,5.29,0.57,0.47,0.1,2010,,201568.0,gallida01,81.0,21.0
2009-10,jermaine o'neal,MIA,1991.0,C,Post Scorer,3.81,0.55,-0.8,1.35,2010,,979.0,onealje01,70.0,31.0
2009-10,dorell wright,MIA,1496.0,SF,Stationary Shooter,2.85,0.54,0.27,0.27,2010,,2748.0,wrighdo01,72.0,24.0
2009-10,rashard lewis,ORL,2369.0,PF,Movement Shooter,4.45,0.5,0.22,0.28,2010,,1740.0,lewisra02,72.0,30.0
2009-10,jason terry,DAL,2540.0,SG,Secondary Ball Handler,4.78,0.5,1.15,-0.65,2010,,1891.0,terryja01,77.0,32.0
2009-10,erick dampier,DAL,1280.0,C,Post Scorer,2.39,0.49,-1.68,2.17,2010,,956.0,dampier01,55.0,34.0
2009-10,jared dudley,PHO,1991.0,SF,Movement Shooter,3.69,0.46,0.88,-0.42,2010,,201162.0,dudleja01,82.0,24.0
2009-10,marcin gortat,ORL,1088.0,C,Roll + Cut Big,2.01,0.45,-1.61,2.06,2010,,101162.0,gortama01,81.0,25.0
2009-10,jason williams,ORL,1703.0,PG,Primary Ball Handler,2.49,-0.12,0.73,-0.85,2010,,1715.0,willija02,82.0,34.0
2009-10,shawn marion,DAL,2385.0,SF,Post Scorer,4.36,0.43,0.03,0.39,2010,,1890.0,mariosh01,75.0,31.0
2009-10,hasheem thabeet,MEM,883.0,C,Athletic Finisher,1.62,0.43,-2.35,2.78,2010,,201934.0,thabeha01,68.0,22.0
2009-10,jarrett jack,TOR,2243.0,PG,Primary Ball Handler,4.0,0.36,1.96,-1.6,2010,,101127.0,jackja01,82.0,26.0
2009-10,chuck hayes,HOU,1773.0,C,Athletic Finisher,3.12,0.33,-2.17,2.5,2010,,101236.0,hayesch01,82.0,26.0
2009-10,stephen curry,GSW,2896.0,PG,Primary Ball Handler,5.12,0.33,0.9,-0.56,2010,,201939.0,curryst01,80.0,21.0
2009-10,sundiata gaines,UTA,217.0,PG,Shot Creator,0.38,0.33,1.05,-0.72,2010,,202178.0,gainesu01,32.0,23.0
2009-10,shaquille o'neal,CLE,1240.0,C,Post Scorer,2.15,0.29,-1.37,1.65,2010,,406.0,onealsh01,53.0,37.0
2009-10,delonte west,CLE,1500.0,SG,Shot Creator,2.6,0.29,-0.35,0.64,2010,,2753.0,westde01,60.0,26.0
2009-10,mike conley,MEM,2568.0,PG,Primary Ball Handler,4.31,0.2,0.59,-0.39,2010,,201144.0,conlemi01,80.0,22.0
2009-10,shane battier,HOU,2168.0,SG,Movement Shooter,3.97,0.43,-0.52,0.95,2010,,2203.0,battish01,67.0,31.0
2009-10,david lee,NYK,3019.0,C,Stretch Big,4.41,-0.12,1.01,-1.13,2010,,101135.0,leeda02,81.0,26.0
2009-10,luke ridnour,MIL,1759.0,PG,Primary Ball Handler,2.53,-0.15,0.74,-0.89,2010,,2557.0,ridnolu01,82.0,28.0
2009-10,elton brand,PHI,2297.0,PF,Post Scorer,3.29,-0.16,-0.56,0.4,2010,,1882.0,brandel01,76.0,30.0
2009-10,jamal crawford,ATL,2460.0,SG,Shot Creator,3.16,-0.38,2.64,-3.02,2010,,2037.0,crawfja01,79.0,29.0
2009-10,chris duhon,NYK,2072.0,PG,Primary Ball Handler,2.66,-0.38,0.73,-1.11,2010,,2768.0,duhonch01,67.0,27.0
2009-10,desmond mason,SAC,65.0,SF,Low Minute,0.08,-0.42,-0.53,0.11,2010,,2046.0,masonde01,5.0,32.0
2009-10,mike dunleavy,IND,1486.0,SF,Off Screen Shooter,1.87,-0.42,0.62,-1.05,2010,,2399.0,dunlemi02,67.0,29.0
2009-10,devin harris,NJN,2221.0,PG,Primary Ball Handler,2.79,-0.42,1.02,-1.45,2010,,2734.0,harride01,64.0,26.0
2009-10,mario chalmers,MIA,1807.0,PG,Secondary Ball Handler,2.28,-0.42,-0.99,0.57,2010,,201596.0,chalmma01,73.0,23.0
2009-10,josh mcroberts,IND,524.0,C,Athletic Finisher,0.65,-0.43,-0.83,0.4,2010,,201177.0,mcrobjo01,42.0,22.0
2009-10,al jefferson,MIN,2463.0,C,Post Scorer,3.05,-0.45,-0.84,0.39,2010,,2744.0,jeffeal01,76.0,25.0
2009-10,udonis haslem,MIA,2177.0,PF,Stretch Big,2.81,-0.37,-0.79,0.42,2010,,2617.0,hasleud01,78.0,29.0
2009-10,serge ibaka,OKC,1323.0,PF,Athletic Finisher,1.64,-0.45,-1.66,1.21,2010,,201586.0,ibakase01,73.0,20.0
2009-10,chase budinger,HOU,1488.0,SF,Off Screen Shooter,1.82,-0.47,0.9,-1.38,2010,,201978.0,budinch01,74.0,21.0
2009-10,dante cunningham,POR,707.0,PF,Stretch Big,0.86,-0.48,-0.79,0.31,2010,,201967.0,cunnida01,63.0,22.0
2009-10,ian mahinmi,SAS,165.0,C,Low Minute,0.2,-0.51,-1.02,0.51,2010,,101133.0,mahinia01,26.0,23.0
2009-10,kareem rush,LAC,58.0,SG,Low Minute,0.07,-0.59,-0.49,-0.1,2010,,2416.0,rushka01,7.0,29.0
2009-10,devean george,GSW,761.0,SF,Stationary Shooter,0.86,-0.61,-0.28,-0.33,2010,,1904.0,georgde01,45.0,32.0
2009-10,anthony morrow,GSW,2018.0,SG,Secondary Ball Handler,2.27,-0.61,0.43,-1.04,2010,,201627.0,morroan01,69.0,24.0
2009-10,jrue holiday,PHI,1767.0,PG,Shot Creator,1.96,-0.64,-0.16,-0.48,2010,,201950.0,holidjr01,73.0,19.0
2009-10,sean williams,NJN,227.0,PF,Athletic Finisher,0.25,-0.65,-2.31,1.65,2010,,201157.0,willise01,20.0,23.0
2009-10,grant hill,PHO,2430.0,SF,Athletic Finisher,2.99,-0.46,-0.82,0.36,2010,,255.0,hillgr01,81.0,37.0
2009-10,dan gadzuric,MIL,314.0,C,Roll + Cut Big,0.33,-0.7,-2.4,1.7,2010,,2429.0,gadzuda01,32.0,31.0
2009-10,thabo sefolosha,OKC,2348.0,SG,Stationary Shooter,3.06,-0.36,-1.87,1.52,2010,,200757.0,sefolth01,82.0,25.0
2009-10,derrick rose,CHI,2871.0,PG,Shot Creator,3.76,-0.34,0.76,-1.11,2010,,201565.0,rosede01,78.0,21.0
2009-10,joe alexander,CHI,29.0,SF,Low Minute,0.04,-0.16,0.06,-0.22,2010,,201570.0,alexajo01,8.0,23.0
2009-10,tony parker,SAS,1728.0,PG,Shot Creator,2.47,-0.17,0.56,-0.73,2010,,2225.0,parketo01,56.0,27.0
2009-10,emeka okafor,NOH,2370.0,C,Post Scorer,3.39,-0.17,-1.63,1.46,2010,,2731.0,okafoem01,82.0,27.0
2009-10,dejuan blair,SAS,1494.0,PF,Roll + Cut Big,2.13,-0.17,-0.28,0.11,2010,,201971.0,blairde01,82.0,20.0
2009-10,rudy gay,MEM,3175.0,SF,Shot Creator,4.51,-0.18,1.04,-1.22,2010,,200752.0,gayru01,80.0,23.0
2009-10,tyreke evans,SAC,2677.0,SG,Shot Creator,3.8,-0.18,0.44,-0.62,2010,,201936.0,evansty01,72.0,20.0
2009-10,omri casspi,SAC,1931.0,SF,Movement Shooter,2.74,-0.18,0.23,-0.41,2010,,201956.0,casspom01,77.0,21.0
2009-10,lou amundson,PHO,1168.0,PF,Athletic Finisher,1.64,-0.21,-1.86,1.65,2010,,200811.0,amundlo01,79.0,27.0
2009-10,earl watson,IND,2322.0,PG,Secondary Ball Handler,3.03,-0.35,-0.21,-0.14,2010,,2248.0,watsoea01,79.0,30.0
2009-10,luis scola,HOU,2671.0,PF,Post Scorer,3.7,-0.23,-0.31,0.08,2010,,2449.0,scolalu01,82.0,29.0
2009-10,tyler hansbrough,IND,511.0,PF,Post Scorer,0.7,-0.26,0.01,-0.27,2010,,201946.0,hansbty01,29.0,24.0
2009-10,ime udoka,SAC,944.0,SG,Movement Shooter,1.28,-0.27,-0.83,0.56,2010,,2137.0,udokaim01,69.0,32.0
2009-10,marco belinelli,TOR,1121.0,SG,Secondary Ball Handler,1.52,-0.27,0.7,-0.96,2010,,201158.0,belinma01,66.0,23.0
2009-10,beno udrih,SAC,2477.0,PG,Secondary Ball Handler,3.35,-0.28,0.39,-0.67,2010,,2757.0,udrihbe01,79.0,27.0
2009-10,earl barron,NYK,232.0,C,Movement Shooter,0.31,-0.29,-0.14,-0.15,2010,,2853.0,barroea01,7.0,28.0
2009-10,trey gilder,MEM,5.0,SF,Low Minute,0.01,-0.3,-0.17,-0.12,2010,,201821.0,gildetr01,2.0,25.0
2009-10,marcus thornton,NOH,1872.0,SG,Shot Creator,2.49,-0.31,1.26,-1.57,2010,,201977.0,thornma01,73.0,22.0
2009-10,sean may,SAC,331.0,C,Stretch Big,0.44,-0.33,-0.91,0.58,2010,,101118.0,mayse01,37.0,25.0
2009-10,luc mbah a moute,MIL,1866.0,PF,Athletic Finisher,2.56,-0.25,-2.17,1.92,2010,,201601.0,mbahalu01,73.0,23.0
2009-10,nazr mohammed,CHA,984.0,C,Post Scorer,1.89,0.57,-0.1,0.66,2010,,1737.0,mohamna01,58.0,32.0
2009-10,demar derozan,TOR,1664.0,SG,Movement Shooter,0.9,-1.49,-1.0,-0.49,2010,,201942.0,derozde01,77.0,20.0
2009-10,thaddeus young,PHI,2145.0,PF,Athletic Finisher,1.14,-1.5,-1.02,-0.48,2010,,201152.0,youngth01,67.0,21.0
2009-10,devin brown,CHI/NOH,1060.0,SG,Stationary Shooter,1.17,-0.65,-0.84,0.19,2010,,2484.0,brownde02,50.0,31.0
2009-10,cartier martin,GSW/WAS,390.0,SF,Stationary Shooter,0.43,-0.65,-0.54,-0.11,2010,,201858.0,martica01,18.0,25.0
2009-10,francisco elson,MIL/PHI,66.0,C,Low Minute,0.07,-0.71,-0.64,-0.07,2010,,1922.0,elsonfr01,12.0,33.0
2009-10,lester hudson,BOS/MEM,131.0,PG,Low Minute,0.13,-0.84,-0.32,-0.53,2010,,201991.0,hudsole01,25.0,25.0
2009-10,shavlik randolph,MIA/POR,53.0,PF,Low Minute,0.05,-0.88,-0.49,-0.39,2010,,101183.0,randosh01,6.0,26.0
2009-10,travis diener,IND/POR,51.0,PG,Low Minute,0.05,-0.9,-0.46,-0.44,2010,,101143.0,dienetr01,9.0,27.0
2009-10,jodie meeks,MIL/PHI,719.0,SG,Off Screen Shooter,0.65,-0.95,0.18,-1.13,2010,,201975.0,meeksjo01,60.0,22.0
2009-10,jordan hill,HOU/NYK,624.0,PF,Post Scorer,0.54,-1.0,-0.78,-0.22,2010,,201941.0,hilljo01,47.0,22.0
2009-10,mike harris,HOU/WAS,96.0,PF,Low Minute,0.08,-1.06,-1.02,-0.04,2010,,200839.0,harrimi01,13.0,26.0
2009-10,garrett temple,HOU/SAC/SAS,334.0,SG,Secondary Ball Handler,0.27,-1.09,-0.86,-0.23,2010,,202066.0,templga01,27.0,23.0
2009-10,alando tucker,MIN/PHO,95.0,SF,Low Minute,0.07,-1.14,-0.31,-0.83,2010,,201169.0,tuckeal02,15.0,25.0
2009-10,josh howard,DAL/WAS,918.0,SF,Athletic Finisher,0.62,-1.29,-0.35,-0.94,2010,,2572.0,howarjo01,35.0,29.0
2009-10,travis outlaw,LAC/POR,730.0,SF,Shot Creator,0.49,-1.3,-1.07,-0.23,2010,,2566.0,outlatr01,34.0,25.0
2009-10,larry hughes,CHA/NYK,1115.0,SG,Secondary Ball Handler,0.73,-1.32,-1.28,-0.04,2010,,1716.0,hughela01,45.0,31.0
2009-10,theo ratliff,CHA/SAS,806.0,C,Post Scorer,0.52,-1.33,-1.96,0.63,2010,,689.0,ratlith01,49.0,36.0
2009-10,pops mensah-bonsu,HOU/TOR,120.0,PF,Low Minute,0.08,-1.33,-1.36,0.03,2010,,200822.0,mensapo01,20.0,26.0
2009-10,marcus landry,BOS/NYK,111.0,SF,Low Minute,0.06,-1.43,-0.95,-0.48,2010,,202068.0,landrma01,18.0,24.0
